"Step","Group: ANDMask - test_error","Group: ANDMask - test_error__MIN","Group: ANDMask - test_error__MAX","Group: IGA - test_error","Group: IGA - test_error__MIN","Group: IGA - test_error__MAX","Group: IB-IRM - test_error","Group: IB-IRM - test_error__MIN","Group: IB-IRM - test_error__MAX","Group: IRMv1 - test_error","Group: IRMv1 - test_error__MIN","Group: IRMv1 - test_error__MAX","Group: ERM - test_error","Group: ERM - test_error__MIN","Group: ERM - test_error__MAX"
"2585","","","","0.44541333317756654","0.4318666656812032","0.45293333133061725","0.0030999999959021806","0","0.012799999987085661","0.1451333334048589","0.140133336186409","0.15079999963442484","0","0","0"
"2586","","","","0.4453866680463155","0.43176666895548504","0.45293333133061725","0.000013333332996505002","0","0.000066666664982525","0.1448933333158493","0.13993333280086517","0.15036666889985403","0","0","0"
"2587","","","","0.44535999894142153","0.43176666895548504","0.45293333133061725","0.004866666626185179","0","0.021299999828139942","0.14466666777928672","0.13976666827996573","0.15026666720708212","0","0","0"
"2588","","","","0.4453266640504202","0.4316999912261963","0.45293333133061725","0.00006000000090959171","0","0.00030000000454795855","0.1444399972756704","0.13959999879201254","0.1500666638215383","0","0","0"
"2589","","","","0.4453000009059906","0.4316333333651225","0.45293333133061725","0.000006666666498252501","0","0.0000333333324912625","0.14409999946753183","0.13923333585262299","0.1497999976078669","0","0","0"
"2590","","","","0.4452800015608469","0.43160000443458557","0.45293333133061725","0.0010733333319270363","0","0.005033333320170641","0.14385999937852223","0.1389666646718979","0.1495666652917862","0","0","0"
"2591","","","","0.4452466666698456","0.4314333299795787","0.45293333133061725","0.000006666666498252501","0","0.0000333333324912625","0.143599999944369","0.13880000015099844","0.14933333297570547","0","0","0"
"2592","","","","0.4452399988969167","0.4314333299795787","0.45293333133061725","0.0017866666583965223","0","0.006233333299557368","0.14333999852339427","0.13860000173250833","0.1489999939997991","0","0","0"
"2593","","","","0.4451933324337006","0.4312666654586792","0.45293333133061725","0.000019999999494757503","0","0.00009999999747378752","0.14309333364168803","0.1383666694164276","0.1486333360274633","0","0","0"
"2594","","","","0.4451733330885569","0.4311999976634979","0.45293333133061725","0.000013333332996505002","0","0.000066666664982525","0.1429666668176651","0.13823333382606506","0.14853333433469137","0","0","0"
"2595","","","","0.445140000184377","0.43113332986831665","0.452866663535436","0.0004533333504999367","0","0.002233333420008421","0.14270666539669039","0.13793332874774933","0.14833333094914755","0","0","0"
"2596","","","","0.4450800001621246","0.4308999975522359","0.452866663535436","0.000006666666498252501","0","0.0000333333324912625","0.14249333441257475","0.1377666691939036","0.14813333253065744","0","0","0"
"2597","","","","0.44506000081698094","0.43083332975705463","0.452866663535436","0.0007600000128149987","0","0.0022000000656892857","0.14229333400726316","0.13750000298023224","0.1479999969402949","0","0","0"
"2598","","","","0.4450200001398722","0.4306666652361552","0.452866663535436","0.000013333332996505002","0","0.000066666664982525","0.14212000072002412","0.13740000128746033","0.14790000518163046","0","0","0"
"2599","","","","0.4449999988079071","0.4306333363056183","0.452866663535436","0.00006000000090959171","0","0.00030000000454795855","0.14183999995390575","0.13716666400432587","0.1475666662057241","0","0","0"
"2600","","","","0.44496666590372713","0.430566668510437","0.452866663535436","0.0001933333303895779","0","0.000933333319456627","0.14164000153541564","0.13699999948342642","0.14740000168482462","0","0","0"
"2601","","","","0.44494666655858356","0.4304666717847188","0.452866663535436","0.000006666666498252501","0","0.0000333333324912625","0.14146000196536385","0.1368333324790001","0.14723333716392517","0","0","0"
"2602","","","","0.44494666655858356","0.4304666717847188","0.452866663535436","0.0003800000005867332","0","0.001500000013038516","0.14124000122149788","0.1365333323677381","0.14706666767597198","0","0","0"
"2603","","","","0.4449133316675821","0.43043333292007446","0.452866663535436","0.000013333332996505002","0","0.000066666664982525","0.14095333218574524","0.13623332977294922","0.14683333039283752","0","0","0"
"2604","","","","0.4448800007502237","0.43033333619435626","0.452866663535436","0.00008000000379979611","0","0.0004000000189989805","0.14077333261569341","0.13596666604280472","0.14666666587193808","0","0","0"
"2605","","","","0.4448666671911875","0.43033333619435626","0.452866663535436","0.00008666666690260172","0","0.0004333333345130086","0.14053333401679993","0.13573333621025085","0.14656666914621988","0","0","0"
"2606","","","","0.4448466678460439","0.4302333394686381","0.452866663535436","0.000006666666498252501","0","0.0000333333324912625","0.1402933339277903","0.1356000006198883","0.14629999796549478","0","0","0"
"2607","","","","0.4448266665140787","0.43016667167345685","0.452866663535436","0.00024000000169811152","0","0.0010666666785255075","0.1400666669011116","0.13543333609898886","0.1460999995470047","0","0","0"
"2608","","","","0.44479333360989887","0.4300333360830943","0.452866663535436","0.000013333332996505002","0","0.000066666664982525","0.13984666715065638","0.1352000037829081","0.14583333333333334","0","0","0"
"2609","","","","0.44475999871889754","0.429966668287913","0.452866663535436","0.00008000000379979611","0","0.0004000000189989805","0.13966000030438105","0.1351000020901362","0.14576666553815207","0","0","0"
"2610","","","","0.444733331600825","0.4298333326975505","0.452866663535436","0.00007333333681647976","0","0.00036666668408239883","0.1393799995382627","0.1349666640162468","0.1454333315292994","0","0","0"
"2611","","","","0.44469999670982363","0.4297666649023692","0.4528333246707916","0.000019999999494757503","0","0.00009999999747378752","0.13911999861399332","0.1347000002861023","0.1451666603485743","0","0","0"
"2612","","","","0.4446666618188222","0.42963332931200665","0.4528333246707916","0.00013333333724100763","0","0.0006333333537137756","0.1389533330996831","0.13459999859333038","0.1450000007947286","0","0","0"
"2613","","","","0.44463999668757115","0.42953333258628845","0.4527999957402547","0.000013333332996505002","0","0.000066666664982525","0.1387266660730044","0.13423333317041397","0.14476666351159415","0","0","0"
"2614","","","","0.4446266651153564","0.42953333258628845","0.4527999957402547","0.00008666666690260172","0","0.0004333333345130086","0.1385400007168452","0.13403333723545074","0.14453333616256714","0","0","0"
"2615","","","","0.4445999999841054","0.42953333258628845","0.4527999957402547","0.00006000000090959171","0","0.00030000000454795855","0.1383466675877571","0.13396666944026947","0.14433333277702332","0","0","0"
"2616","","","","0.4445800006389618","0.4295000036557515","0.4527999957402547","0.00006000000090959171","0","0.00030000000454795855","0.13813333362340927","0.13379999995231628","0.1441000004609426","0","0","0"
"2617","","","","0.44457333286603296","0.4294666647911072","0.4527999957402547","0.00009333333340085423","0","0.0004333333345130086","0.1380000000198682","0.13369999825954437","0.14396666487058005","0","0","0"
"2618","","","","0.4445466677347819","0.4294000069300334","0.4527999957402547","0.000019999999494757503","0","0.00009999999747378752","0.13772666503985723","0.13339999814828238","0.14380000034968057","0","0","0"
"2619","","","","0.44451999862988795","0.42933332920074463","0.45276665687561035","0.00008666666690260172","0","0.0004333333345130086","0.1374599998195966","0.1332333286603292","0.14336666464805603","0","0","0"
"2620","","","","0.44450666308403014","0.4292999903361003","0.45276665687561035","0.00006000000090959171","0","0.00030000000454795855","0.13720666617155078","0.13300000131130219","0.14309999843438467","0","0","0"
"2621","","","","0.44448666373888657","0.4292999903361003","0.45276665687561035","0.00007333333681647976","0","0.00036666668408239883","0.13706666777531307","0.13293333599964777","0.14296666284402212","0","0","0"
"2622","","","","0.4444399992624919","0.4291333357493083","0.45276665687561035","0.00008000000379979611","0","0.0004000000189989805","0.1368466670314471","0.13260000199079514","0.1428000032901764","0","0","0"
"2623","","","","0.44441333413124084","0.42900001009305316","0.45276665687561035","0.00003333333249126251","0","0.00016666666245631254","0.13659333437681198","0.1323333332935969","0.14240000148614249","0","0","0"
"2624","","","","0.44435333013534545","0.4287999967734019","0.45276665687561035","0.00008000000379979611","0","0.0004000000189989805","0.13633333345254264","0.13209999849398932","0.1421333303054174","0","0","0"
"2625","","","","0.44431333343187973","0.4286333421866099","0.45276665687561035","0.000053333331986020006","0","0.0002666666599301","0.1360866685708364","0.13183333476384482","0.14193333685398102","0","0","0"
"2626","","","","0.4442866663138072","0.42853333552678424","0.4527333279450734","0.00008000000379979611","0","0.0004000000189989805","0.13581333408753077","0.13153333216905594","0.14166667064030966","0","0","0"
"2627","","","","0.4442599972089131","0.4284999966621399","0.4527333279450734","0.00007333333681647976","0","0.00036666668408239883","0.13559333284695946","0.13129999985297522","0.14150000115235647","0","0","0"
"2628","","","","0.4442266643047333","0.4283999999364217","0.4527333279450734","0.00006000000090959171","0","0.00030000000454795855","0.13532666663328805","0.1311000014344851","0.14116666714350382","0","0","0"
"2629","","","","0.4441799958546956","0.4281666576862335","0.4527333279450734","0.00008000000379979611","0","0.0004000000189989805","0.13512666672468185","0.13079999883969626","0.141033336520195","0","0","0"
"2630","","","","0.44414666692415866","0.4280666708946228","0.4527333279450734","0.000053333331986020006","0","0.0002666666599301","0.13494666616121928","0.1306666632493337","0.14086666703224182","0","0","0"
"2631","","","","0.44409333070119217","0.42793333530426025","0.4527333279450734","0.00008000000379979611","0","0.0004000000189989805","0.1347200001279513","0.13036667058865228","0.14073333144187927","0","0","0"
"2632","","","","0.44403999646504716","0.4277999897797902","0.4526333312193553","0.00006000000090959171","0","0.00030000000454795855","0.1345200002193451","0.13016666720310846","0.14046666522820792","0","0","0"
"2633","","","","0.4440133313337961","0.42773333191871643","0.45260000228881836","0.00007333333681647976","0","0.00036666668408239883","0.13427333186070126","0.12993333240350088","0.14033333460489908","0","0","0"
"2634","","","","0.44399333198865254","0.42766666412353516","0.45260000228881836","0.00007333333681647976","0","0.00036666668408239883","0.13401999920606614","0.12963333477576575","0.14009999732176462","0","0","0"
"2635","","","","0.4439799964427948","0.4276333252588908","0.45260000228881836","0.00006000000090959171","0","0.00030000000454795855","0.13380666673183444","0.12943333139022192","0.13983333110809326","0","0","0"
"2636","","","","0.4439533332983653","0.42756666739781696","0.45260000228881836","0.00008000000379979611","0","0.0004000000189989805","0.13352666546901068","0.12903333455324173","0.13963333268960318","0","0","0"
"2637","","","","0.4439333339532216","0.4275333384672801","0.45260000228881836","0.00006000000090959171","0","0.00030000000454795855","0.13330666621526083","0.12883333365122476","0.13943333427111307","0","0","0"
"2638","","","","0.4438866674900055","0.42746666073799133","0.45260000228881836","0.00007333333681647976","0","0.00036666668408239883","0.13315333276987076","0.12866666664679846","0.13923333088556925","0","0","0"
"2639","","","","0.4438533365726471","0.42740000287691754","0.45260000228881836","0.00007333333681647976","0","0.00036666668408239883","0.13290000011523564","0.1284666657447815","0.13886667291323343","0","0","0"
"2640","","","","0.4438266694545746","0.4273333450158437","0.452566663424174","0.00007333333681647976","0","0.00036666668408239883","0.1326533337434133","0.12836666405200958","0.1385666678349177","0","0","0"
"2641","","","","0.4438133339087168","0.42730000615119934","0.452566663424174","0.00008000000379979611","0","0.0004000000189989805","0.13241333415110906","0.12803333501021066","0.13846666614214578","0","0","0"
"2642","","","","0.44375999967257185","0.4271999994913737","0.45249999562899273","0.00006000000090959171","0","0.00030000000454795855","0.13215333223342896","0.12776666631301245","0.13833333055178323","0","0","0"
"2643","","","","0.4437400003274282","0.4271000027656555","0.45249999562899273","0.00007333333681647976","0","0.00036666668408239883","0.13190000007549924","0.12746666620175043","0.13813333213329315","0","0","0"
"2644","","","","0.4437199989954631","0.42703332503636676","0.45249999562899273","0.00007333333681647976","0","0.00036666668408239883","0.13169333189725876","0.12716666609048843","0.1379999965429306","0","0","0"
"2645","","","","0.44370666742324827","0.42696666717529297","0.45249999562899273","0.00007333333681647976","0","0.00036666668408239883","0.1314933324853579","0.12693332880735397","0.13780000309149423","0","0","0"
"2646","","","","0.4436866660912832","0.4268999993801117","0.45249999562899273","0.00007333333681647976","0","0.00036666668408239883","0.13125999917586645","0.1267333353559176","0.13763333360354105","0","0","0"
"2647","","","","0.44365999698638914","0.42683332165082294","0.45249999562899273","0.00007333333681647976","0","0.00036666668408239883","0.13112666557232538","0.12656666586796442","0.13740000128746033","0","0","0"
"2648","","","","0.4436066647370656","0.42666666706403095","0.4524666666984558","0.00007333333681647976","0","0.00036666668408239883","0.1308933322628339","0.12626666575670242","0.13723333179950714","0","0","0"
"2649","","","","0.44359999895095825","0.42666666706403095","0.4524333377679189","0.00006000000090959171","0","0.00030000000454795855","0.1306933333476384","0.12619999796152115","0.13686666886011759","0","0","0"
"2650","","","","0.4435666660467784","0.4265333314736684","0.4524333377679189","0.00007333333681647976","0","0.00036666668408239883","0.13044000118970872","0.1260666698217392","0.13676666716734567","0","0","0"
"2651","","","","0.44354666868845616","0.4264666736125946","0.4524333377679189","0.00007333333681647976","0","0.00036666668408239883","0.13024666657050452","0.12583333253860474","0.13646666705608368","0","0","0"
"2652","","","","0.44349333047866824","0.4262999991575877","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.13004000037908553","0.12569999943176904","0.1362999975681305","0","0","0"
"2653","","","","0.4434466640154521","0.42616666356722516","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12980666756629947","0.12536667038997015","0.13606666525204977","0","0","0"
"2654","","","","0.44339333176612855","0.42596667011578876","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12961999972661337","0.12516666700442633","0.13586666683355966","0","0","0"
"2655","","","","0.44334666530291245","0.4258333345254262","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12941333303848904","0.12483333299557368","0.1356000006198883","0","0","0"
"2656","","","","0.4433066626389822","0.4257333278656006","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12920666684707008","0.12460000316301982","0.13556666672229767","0","0","0"
"2657","","","","0.4432733317216237","0.4256000022093455","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12903999934593838","0.124399999777476","0.13539999723434448","0","0","0"
"2658","","","","0.4432533323764801","0.42553333441416424","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.1288266658782959","0.1241666649778684","0.13516666988531748","0","0","0"
"2659","","","","0.4432199974854787","0.4254666566848755","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12855999916791916","0.12376666565736134","0.13496666649977365","0","0","0"
"2660","","","","0.44319333235422775","0.4253666599591573","0.45239999890327454","0.00007333333681647976","0","0.00036666668408239883","0.12834666470686595","0.1236000011364619","0.13469999531904855","0","0","0"
"2661","","","","0.4431266645590465","0.4251333276430766","0.4523666600386302","0.00007333333681647976","0","0.00036666668408239883","0.1281133348743121","0.12343333413203557","0.13443333407243094","0","0","0"
"2662","","","","0.4430866638819376","0.4249666631221771","0.4523666600386302","0.00007333333681647976","0","0.00036666668408239883","0.12790666619936625","0.1231333315372467","0.13426666458447775","0","0","0"
"2663","","","","0.4430399974187216","0.4248666663964589","0.4523666600386302","0.00007333333681647976","0","0.00036666668408239883","0.12772000183661777","0.12290000170469284","0.13410000503063202","0","0","0"
"2664","","","","0.44299999674161283","0.4247666597366333","0.4523666600386302","0.00007333333681647976","0","0.00036666668408239883","0.12755333284537","0.12280000001192093","0.13386666774749756","0","0","0"
"2665","","","","0.4429733335971832","0.4246666729450226","0.45233333110809326","0.00007333333681647976","0","0.00036666668408239883","0.12736666748921074","0.12266666690508525","0.13353333373864493","0","0","0"
"2666","","","","0.44294000069300327","0.4246000051498413","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12712666740020115","0.1225333313147227","0.13326666752497354","0","0","0"
"2667","","","","0.44292666514714557","0.42456666628519696","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12692666699488958","0.1223333328962326","0.13306666910648346","0","0","0"
"2668","","","","0.4428666651248932","0.4244000017642975","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12666666805744173","0.1220666691660881","0.13263333340485892","0","0","0"
"2669","","","","0.4428133328755696","0.42419999837875366","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.126406666636467","0.1217333326737086","0.13240000108877817","0","0","0"
"2670","","","","0.4427733341852824","0.42410000165303546","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12619333267211913","0.1214666689435641","0.13229999939600626","0","0","0"
"2671","","","","0.4427266657352448","0.42399999499320984","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12594000101089478","0.12126666804154713","0.1320333331823349","0","0","0"
"2672","","","","0.4427199999491374","0.4239666660626729","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12573999861876167","0.12109999855359395","0.13183332979679108","0","0","0"
"2673","","","","0.44269333481788636","0.42383334040641785","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12547333290179571","0.1207333356142044","0.13143333047628403","0","0","0"
"2674","","","","0.4426133334636688","0.42363332708676654","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12523333231608075","0.12050000081459682","0.13116666674613953","0","0","0"
"2675","","","","0.44259333411852514","0.42363332708676654","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12507333407799404","0.12036666770776112","0.13096666832764944","0","0","0"
"2676","","","","0.44256666898727415","0.42356666922569275","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12487333466609321","0.1200999990105629","0.13090000301599503","0","0","0"
"2677","","","","0.4425266683101654","0.4235000014305115","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12469333410263062","0.11986666669448216","0.13080000132322311","0","0","0"
"2678","","","","0.4425066689650218","0.4234666625658671","0.45230000217755634","0.00007333333681647976","0","0.00036666668408239883","0.12438666621843975","0.11959999799728394","0.13053333510955176","0","0","0"
"2679","","","","0.4424533327420552","0.42336665590604144","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.12420666714509329","0.11939999957879384","0.13043333341677985","0","0","0"
"2680","","","","0.44243999719619753","0.42336665590604144","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.12394666622082393","0.11919999619325002","0.1300333340962728","0","0","0"
"2681","","","","0.44243332942326863","0.42336665590604144","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.12376000036795935","0.11906666805346806","0.12983333567778269","0","0","0"
"2682","","","","0.4424133320649465","0.4233333269755046","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.12361333320538201","0.11883333325386047","0.1297666678826014","0","0","0"
"2683","","","","0.4423533320426941","0.42320000131924945","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.1233999987443288","0.11863333235184352","0.12963333229223886","0","0","0"
"2684","","","","0.4423266649246216","0.4231333335240682","0.452266663312912","0.00007333333681647976","0","0.00036666668408239883","0.12317333469788234","0.11843333393335342","0.12943333139022192","0","0","0"
"2685","","","","0.4422733306884766","0.4229666590690613","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12294000188509624","0.11820000161727269","0.1292333354552587","0","0","0"
"2686","","","","0.4422199984391531","0.4228666623433431","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12269999931255975","0.11800000071525574","0.12893333286046982","0","0","0"
"2687","","","","0.4421733299891154","0.42269999782244366","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12248666534821191","0.11773333201805751","0.12873333195845285","0","0","0"
"2688","","","","0.44214666287104293","0.42260000109672546","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12221333334843318","0.11746666828791301","0.12843333184719086","0","0","0"
"2689","","","","0.44213332931200666","0.4225666622320811","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12194666663805645","0.11730000128348668","0.12816666811704636","0","0","0"
"2690","","","","0.442113329966863","0.42249999443689984","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.1217200015981992","0.11706666648387909","0.12800000111262003","0","0","0"
"2691","","","","0.44208666284879045","0.42243332664171857","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12147999952236813","0.11676666388909022","0.1277333324154218","0","0","0"
"2692","","","","0.4420599977175395","0.42230000098546344","0.4521999955177307","0.00007333333681647976","0","0.00036666668408239883","0.12123999993006387","0.1164333348472913","0.1274999976158142","0","0","0"
"2693","","","","0.4420133312543233","0.422133336464564","0.4521666665871938","0.00007333333681647976","0","0.00036666668408239883","0.12104000002145768","0.11613333225250244","0.12733333557844162","0","0","0"
"2694","","","","0.44199999769528703","0.42206666866938275","0.4521666665871938","0.00007333333681647976","0","0.00036666668408239883","0.12081999927759171","0.11593333135048549","0.12710000077883402","0","0","0"
"2695","","","","0.44197999636332186","0.4220000008742015","0.45213332772254944","0.00007333333681647976","0","0.00036666668408239883","0.12062000036239624","0.11580000072717667","0.12689999987681708","0","0","0"
"2696","","","","0.44196666280428565","0.4219333330790202","0.45213332772254944","0.00007333333681647976","0","0.00036666668408239883","0.12045333435138066","0.11560000230868657","0.12673333287239075","0","0","0"
"2697","","","","0.4419266601403555","0.4218999942143758","0.45213332772254944","0.00007333333681647976","0","0.00036666668408239883","0.12019333293040595","0.11543333530426025","0.12643333276112875","0","0","0"
"2698","","","","0.4418933272361755","0.4218999942143758","0.4520999888579051","0.00007333333681647976","0","0.00036666668408239883","0.1199999993046125","0.1151999980211258","0.12633333106835684","0","0","0"
"2699","","","","0.44183999697367354","0.42170000076293945","0.4520999888579051","0.00007333333681647976","0","0.00036666668408239883","0.11976000070571899","0.11486666897932689","0.12613333016633987","0","0","0"
"2700","","","","0.441806666056315","0.4216333329677582","0.45206665992736816","0.00007333333681647976","0","0.00036666668408239883","0.11954666674137115","0.1145000010728836","0.12593333423137665","0","0","0"
"2701","","","","0.44175333380699155","0.4215000073115031","0.45206665992736816","0.00007333333681647976","0","0.00036666668408239883","0.11933333277702332","0.11426666378974915","0.12563333412011465","0","0","0"
"2702","","","","0.441733334461848","0.42143333951632184","0.45206665992736816","0.00007333333681647976","0","0.00036666668408239883","0.1191466674208641","0.11403333644072215","0.1253666654229164","0","0","0"
"2703","","","","0.4416733344395956","0.42126667499542236","0.45200000206629437","0.00007333333681647976","0","0.00036666668408239883","0.11895999958117805","0.11386666943629582","0.1252666637301445","0","0","0"
"2704","","","","0.44164666930834445","0.4212000072002411","0.45200000206629437","0.00007333333681647976","0","0.00036666668408239883","0.11882000118494034","0.1137000024318695","0.1250333363811175","0","0","0"
"2705","","","","0.4415800015131633","0.4210333327452342","0.45196667313575745","0.00007333333681647976","0","0.00036666668408239883","0.11860666672388713","0.11353333294391632","0.12486666689316432","0","0","0"
"2706","","","","0.4415133317311605","0.4207666615645091","0.45196667313575745","0.00007333333681647976","0","0.00036666668408239883","0.11830666611591974","0.11323333283265431","0.1246666635076205","0","0","0"
"2707","","","","0.4414799988269806","0.42063332597414654","0.45196667313575745","0.00007333333681647976","0","0.00036666668408239883","0.11811333497365314","0.11303333193063736","0.12446667005618413","0","0","0"
"2708","","","","0.44142000277837123","0.4204333424568176","0.4519333442052205","0.00007333333681647976","0","0.00036666668408239883","0.11790000100930531","0.11276666820049286","0.12436666836341222","0","0","0"
"2709","","","","0.4413800001144409","0.4203000068664551","0.4519333442052205","0.00007333333681647976","0","0.00036666668408239883","0.11772666821877162","0.11260000119606654","0.12413333356380463","0","0","0"
"2710","","","","0.44133333365122474","0.4202333390712738","0.4519333442052205","0.00007333333681647976","0","0.00036666668408239883","0.11750000019868215","0.11229999860127766","0.12386666735013326","0","0","0"
"2711","","","","0.4412733316421509","0.42003333568573","0.4519333442052205","0.00007333333681647976","0","0.00036666668408239883","0.11729999979337055","0.1120666687687238","0.12370000034570694","0","0","0"
"2712","","","","0.4412199993928273","0.4198666612307231","0.4519333442052205","0.00007333333681647976","0","0.00036666668408239883","0.11713333328564961","0.11196666707595189","0.12349999944368999","0","0","0"
"2713","","","","0.44118666251500444","0.4198333223660787","0.45190000534057617","0.00007333333681647976","0","0.00036666668408239883","0.11690666576226552","0.11163333306709926","0.12340000023444493","0","0","0"
"2714","","","","0.4411533335844676","0.41973333557446796","0.45190000534057617","0.00007333333681647976","0","0.00036666668408239883","0.11668666650851567","0.11140000075101852","0.12306666870911916","0","0","0"
"2715","","","","0.4410999993483225","0.41956666111946106","0.45186667641003925","0.00007333333681647976","0","0.00036666668408239883","0.11641999979813893","0.11113333453734715","0.12296666949987411","0","0","0"
"2716","","","","0.44104666709899903","0.41946667432785034","0.4518333375453949","0.00007333333681647976","0","0.00036666668408239883","0.11619333277146023","0.1109333336353302","0.12273333221673965","0","0","0"
"2717","","","","0.4410133341948191","0.41940000653266907","0.4518333375453949","0.00007333333681647976","0","0.00036666668408239883","0.11596000095208488","0.11063333104054134","0.12250000238418579","0","0","0"
"2718","","","","0.44094666639963787","0.4191666642824809","0.4518333375453949","0.00007333333681647976","0","0.00036666668408239883","0.11579999973376591","0.11043333262205124","0.12229999899864197","0","0","0"
"2719","","","","0.4409133334954579","0.4190999964872996","0.451800008614858","0.00007333333681647976","0","0.00036666668408239883","0.1156066671013832","0.1102000003059705","0.12213333199421565","0","0","0"
"2720","","","","0.44084666967391967","0.41883334517478943","0.451800008614858","0.00007333333681647976","0","0.00036666668408239883","0.11543333381414414","0.10996666798988979","0.12196666995684306","0","0","0"
"2721","","","","0.4408200005690256","0.4187333285808563","0.451800008614858","0.00007333333681647976","0","0.00036666668408239883","0.11519999951124191","0.10966666787862778","0.12183333436648051","0","0","0"
"2722","","","","0.4407733380794525","0.41856667399406433","0.451800008614858","0.00007333333681647976","0","0.00036666668408239883","0.11490666667620342","0.10936666528383891","0.121499997874101","0","0","0"
"2723","","","","0.440720001856486","0.41839999953905743","0.4517666697502136","0.00007333333681647976","0","0.00036666668408239883","0.11469333320856094","0.10916666934887569","0.12126666804154713","0","0","0"
"2724","","","","0.44068666696548464","0.41829999287923175","0.4517666697502136","0.00007333333681647976","0","0.00036666668408239883","0.1145000010728836","0.1089999998609225","0.12110000103712082","0","0","0"
"2725","","","","0.4406200011571249","0.41813332835833233","0.4517333308855693","0.00007333333681647976","0","0.00036666668408239883","0.11429999967416127","0.10873333364725113","0.120899997651577","0","0","0"
"2726","","","","0.4405333360036215","0.41786667704582214","0.45170000195503235","0.00007333333681647976","0","0.00036666668408239883","0.11403333296378453","0.1085000013311704","0.12033333381017049","0","0","0"
"2727","","","","0.4404733339945476","0.41770000259081524","0.451666663090388","0.00007333333681647976","0","0.00036666668408239883","0.11379333287477493","0.10830000042915344","0.11999999731779099","0","0","0"
"2728","","","","0.44042666355768845","0.41749998927116394","0.451666663090388","0.00007333333681647976","0","0.00036666668408239883","0.11358000089724858","0.10810000201066335","0.1198333352804184","0","0","0"
"2729","","","","0.4404199977715811","0.41749998927116394","0.451666663090388","0.00007333333681647976","0","0.00036666668408239883","0.11339333454767864","0.1080000028014183","0.11966666827599208","0","0","0"
"2730","","","","0.44036000172297163","0.4172666668891907","0.451666663090388","0.00007333333681647976","0","0.00036666668408239883","0.11322666654984155","0.10790000110864639","0.11950000127156575","0","0","0"
"2731","","","","0.4402733365694682","0.4169333378473918","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.113046665986379","0.1076666663090388","0.1193333367506663","0","0","0"
"2732","","","","0.44022000034650166","0.41676666339238483","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.11284666806459427","0.1074666678905487","0.11926666895548503","0","0","0"
"2733","","","","0.44018666744232177","0.4166666666666667","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.11255333324273428","0.10719999919335048","0.11906666805346806","0","0","0"
"2734","","","","0.4401399989922841","0.416566660006841","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.11232666671276093","0.10699999829133351","0.11873333404461543","0","0","0"
"2735","","","","0.4401133338610331","0.4165000021457672","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.11214666664600373","0.10676666597525279","0.11866666624943416","0","0","0"
"2736","","","","0.44005999962488807","0.41633333762486774","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.1119599997997284","0.10656666507323583","0.11853333314259847","0","0","0"
"2737","","","","0.44003999829292295","0.41626666982968646","0.4516333341598511","0.00007333333681647976","0","0.00036666668408239883","0.11177333295345307","0.10640000055233638","0.11833332975705464","0","0","0"
