"Step","Group: ERM_0_network_init - test_error","Group: ERM_0_network_init - test_error__MIN","Group: ERM_0_network_init - test_error__MAX","Group: IGA_0_network_init - test_error","Group: IGA_0_network_init - test_error__MIN","Group: IGA_0_network_init - test_error__MAX","Group: IB-IRM_0_network_init - test_error","Group: IB-IRM_0_network_init - test_error__MIN","Group: IB-IRM_0_network_init - test_error__MAX","Group: IRMv1_0_network_init - test_error","Group: IRMv1_0_network_init - test_error__MIN","Group: IRMv1_0_network_init - test_error__MAX","Group: IGA - test_error","Group: IGA - test_error__MIN","Group: IGA - test_error__MAX","Group: IB-IRM - test_error","Group: IB-IRM - test_error__MIN","Group: IB-IRM - test_error__MAX","Group: IRMv1 - test_error","Group: IRMv1 - test_error__MIN","Group: IRMv1 - test_error__MAX","Group: ERM - test_error","Group: ERM - test_error__MIN","Group: ERM - test_error__MAX","Group: ANDMask - test_error","Group: ANDMask - test_error__MIN","Group: ANDMask - test_error__MAX"
"2849","0.3989707184824376","0.0018000000078851979","0.45113333066304523","0.10235500101795574","0.0009000000039425989","0.3243333399295807","0.22010333203749424","0","0.45113333066304523","0.45432833085457486","0.43196667234102887","0.48420000076293945","0.18129365140623466","0","0.44993333021799725","0.20810349179842472","0","0.4762999912103017","0.4356869819854935","0.08229999740918477","0.48669999837875366","0.39614323228282594","0","0.45113333066304523","","",""
"2850","0.39893783557990137","0.0018000000078851979","0.45113333066304523","0.10137500035343691","0.0008666666690260172","0.3235333263874054","0.22528166580547498","0","0.45113333066304523","0.45433666457732513","0.43196667234102887","0.4843000074227651","0.18090666706180883","0","0.4499000012874603","0.21160634851631968","0","0.47626666227976483","0.4356746010837101","0.0820000022649765","0.48669999837875366","0.3961138593401028","0","0.45113333066304523","","",""
"2851","0.39889954748250894","0.0018000000078851979","0.45113333066304523","0.10040166652470361","0.0008666666690260172","0.32266666491826373","0.2294783324643504","0","0.45113333066304523","0.45433833102385207","0.43196667234102887","0.484333336353302","0.18048857196498863","0","0.44983333349227905","0.20843269771324383","0","0.47626666227976483","0.4356634902102608","0.08186666915814082","0.48669999837875366","0.39608481665727413","0","0.45113333066304523","","",""
"2852","0.39886486241205876","0.0018000000078851979","0.45113333066304523","0.09938166681192039","0.0008333333535119891","0.32173333565394086","0.22957499876780885","0","0.45113333066304523","0.45432999680439634","0.43200000127156574","0.4842333296934764","0.18008317535820256","0","0.44976667563120526","0.21316126921892786","0","0.47626666227976483","0.43564729948365516","0.08156666656335194","0.48669999837875366","0.3960514831531135","0","0.45113333066304523","","",""
"2853","0.3988261238230297","0.0018000000078851979","0.45113333066304523","0.09839999959028015","0.0007999999991928538","0.32093334197998047","0.20670499862741662","0","0.45113333066304523","0.45434666375319166","0.43200000127156574","0.4844333330790202","0.17967746087499162","0","0.44976667563120526","0.21018190411799986","0","0.5225333273410797","0.435633648435275","0.08143333345651627","0.48669999837875366","0.3960181499686147","0","0.45113333066304523","","",""
"2854","0.39878963718876664","0.0018000000078851979","0.45113333066304523","0.09737166687070081","0.0007666666836788257","0.31976667046546936","0.1914099989363119","0","0.45113333066304523","0.4543283298611641","0.43200000127156574","0.4842333296934764","0.17928285677614708","0","0.4496999979019165","0.21607269803223758","0","0.4762999912103017","0.43561777548184477","0.0812666689356168","0.48669999837875366","0.39598745669940616","0","0.45113333066304523","","",""
"2855","0.3987396375170218","0.0018000000078851979","0.45113333066304523","0.09631166680095098","0.0007666666836788257","0.3188999990622203","0.20635333199437206","0","0.45113333066304523","0.45432666391134263","0.43193333347638446","0.48420000076293945","0.17886412672041116","0","0.4496999979019165","0.2121241264646024","0","0.4762999912103017","0.4356069820977395","0.08123333503802617","0.48669999837875366","0.3959577537488297","0","0.45113333066304523","","",""
"2856","0.3986968448724351","0.0018000000078851979","0.45113333066304523","0.09528999978986877","0.0007666666836788257","0.3180333375930786","0.20893666579177084","0.0000333333324912625","0.45113333066304523","0.45432666391134263","0.43193333347638446","0.48420000076293945","0.17846063496029868","0","0.4496999979019165","0.21785396747963237","0","0.4762999912103017","0.43559237862863265","0.08099999775489171","0.48669999837875366","0.3959290409847179","0","0.45113333066304523","","",""
"2857","0.39866261052854984","0.0018000000078851979","0.45113333066304523","0.0942966668003161","0.0007666666836788257","0.31700000166893005","0.2155233319945789","0","0.45113333066304523","0.45432833035786946","0.43193333347638446","0.4842333296934764","0.17804793626273746","0","0.44966665903727215","0.21580571374490512","0","0.5392000079154968","0.43558761678517827","0.08076666792233785","0.48669999837875366","0.39589768808093784","0","0.45113333066304523","","",""
"2858","0.3986234211122723","0.0018000000078851979","0.45113333066304523","0.0932266664536049","0.0007333333293596903","0.315966675678889","0.19390833228608248","0.0000333333324912625","0.45113333066304523","0.4543316637476285","0.43193333347638446","0.48429999748865765","0.17764539678309885","0","0.44966665903727215","0.21315460261705857","0","0.47786666949590045","0.43557110887671296","0.08056666453679402","0.48669999837875366","0.39586468446783096","0","0.45113333066304523","","",""
"2859","0.3985828802210846","0.0018000000078851979","0.45113333066304523","0.09219333374445947","0.0006666666789290806","0.31503333648045856","0.1948449990920684","0","0.45113333066304523","0.4543216635783513","0.43193333347638446","0.48420000076293945","0.17721269818820656","0","0.44966665903727215","0.21361968163047473","0","0.5486333270867666","0.43556380752060164","0.08036666611830394","0.48669999837875366","0.395830361290509","0","0.45113333066304523","","",""
"2860","0.39854008761005916","0.0018000000078851979","0.45113333066304523","0.09117000024270963","0.0006333333343112221","0.31360000371932983","0.1965116655958506","0.0000333333324912625","0.45113333066304523","0.45433166325092317","0.43193333347638446","0.4842333296934764","0.17680412676535995","0","0.44963333010673523","0.2119215864900199","0","0.4762333234151204","0.43554825191459984","0.0801333338022232","0.48669999837875366","0.3957937270807866","0","0.45113333066304523","","",""
"2861","0.3985017999154009","0.0018000000078851979","0.45113333066304523","0.0901383332001084","0.0006333333343112221","0.3125999967257182","0.2009483322190742","0","0.45113333066304523","0.45433332969745005","0.4318999946117401","0.4842666685581207","0.1763936506249823","0","0.4496000011761983","0.21429809473167594","0","0.5247666637102762","0.4355396804828494","0.08000000069538753","0.48669999837875366","0.39575808392123024","0","0.45113333066304523","","",""
"2862","0.39846216000748674","0.0018000000078851979","0.45113333066304523","0.08911333430248003","0.0005666666741793355","0.31146666407585144","0.20865666609497566","0","0.45113333066304523","0.4543299973011017","0.4318999946117401","0.48416667183240253","0.1759561899091562","0","0.4496000011761983","0.2131577771907258","0","0.47626666227976483","0.43552983909372334","0.07979999979337056","0.48669999837875366","0.39572508035730203","0","0.45113333066304523","","",""
"2863","0.39842207001066987","0.0018000000078851979","0.45113333066304523","0.08814333360254142","0.0005666666741793355","0.31043333808581036","0.19122166560894888","0","0.45113333066304523","0.45433333069086074","0.4318999946117401","0.4842333396275838","0.17554476181572276","0","0.44956666231155396","0.21013745971653222","0","0.4763000011444092","0.4355184106363192","0.07963333278894424","0.48669999837875366","0.3956970275197602","0","0.45113333066304523","","",""
"2864","0.3983815294215327","0.0018000000078851979","0.45113333066304523","0.08713333319465164","0.0005666666741793355","0.3091000020503998","0.1957783321636574","0","0.45113333066304523","0.4543316637476285","0.4318999946117401","0.4842333296934764","0.1751161903939819","0","0.44950000445048016","0.21125142802883926","0","0.4763000011444092","0.4355069819660416","0.07936666657527287","0.48669999837875366","0.3956597337000558","0","0.45113333066304523","","",""
"2865","0.39833963745816897","0.0018000000078851979","0.45113333066304523","0.08615166724533385","0.0005333333392627537","0.3083333373069763","0.19405666559541718","0","0.45113333066304523","0.4543383305271466","0.43193333347638446","0.4842333296934764","0.1746790477647982","0","0.44950000445048016","0.212122856485029","0","0.4763000011444092","0.43549079154692016","0.07913333177566528","0.48669999837875366","0.3956247505239325","0","0.45113333066304523","","",""
"2866","0.3983017994570207","0.0017666666535660625","0.45113333066304523","0.08517499989829957","0.000500000004346172","0.3072666625181834","0.1920649989455948","0","0.45113333066304523","0.4543366640806198","0.4319000045458476","0.4842666685581207","0.17421365133934794","0","0.4494333366552989","0.21271587252059745","0","0.47626666227976483","0.43548825189234736","0.07893333584070206","0.48669999837875366","0.39559669768639066","0","0.45113333066304523","","",""
"2867","0.39826666459971843","0.0017666666535660625","0.45113333066304523","0.08417499959274816","0.00046666668883214396","0.3062333365281423","0.20438666556656243","0","0.45113333066304523","0.454334997634093","0.4319000045458476","0.48420000076293945","0.17376793631660153","0","0.4494333366552989","0.21251968183632775","0","0.47626666227976483","0.43547269635730335","0.07873333245515823","0.48669999837875366","0.3955673248174358","0","0.45113333066304523","","",""
"2868","0.39822477260279343","0.0017666666535660625","0.45113333066304523","0.08328166780023216","0.00046666668883214396","0.3052333394686381","0.19115499892492763","0","0.45113333066304523","0.454334997634093","0.4319000045458476","0.4842666685581207","0.1733260317414764","0","0.4493999977906545","0.2089092060033368","0","0.47626666227976483","0.4354698389532076","0.07853333155314128","0.48669999837875366","0.39553168127059685","0","0.45113333066304523","","",""
"2869","0.39818603394664204","0.0017666666535660625","0.45113333066304523","0.08232500027127873","0.00046666668883214396","0.30416666467984516","0.19556666557048935","0","0.45113333066304523","0.4543333311875661","0.43186667561531067","0.4842666685581207","0.1728907937860987","0","0.4493999977906545","0.20876253913985904","0","0.47626666227976483","0.43544507722059905","0.07823333392540614","0.48669999837875366","0.39549933820801536","0","0.45113333066304523","","",""
"2870","0.3981427906426129","0.0017666666535660625","0.45113333066304523","0.08135999942508837","0.00046666668883214396","0.30320000648498535","0.19339333221602525","0","0.45113333066304523","0.4543283308545748","0.4318333367506663","0.4842333396275838","0.1724295241702098","0","0.4493999977906545","0.21192698339769506","0","0.47626666227976483","0.4354438072868759","0.07796666771173477","0.48669999837875366","0.39546699479503544","0","0.45113333066304523","","",""
"2871","0.3981036017297529","0.0017666666535660625","0.45113333066304523","0.08048999944197324","0.00046666668883214396","0.3019666572411855","0.19119333228797286","0","0.45113333066304523","0.45433166474103925","0.4318000078201294","0.4843000074227651","0.1719796822724646","0","0.4493666688601176","0.21072507889771314","0","0.47626666227976483","0.43541682327077513","0.0778333346048991","0.48669999837875366","0.3954339915507691","0","0.45113333066304523","","",""
"2872","0.3980671151961733","0.0017666666535660625","0.45113333066304523","0.0796283333232471","0.00046666668883214396","0.30046666661898297","0.2006699987348839","0","0.45113333066304523","0.4543233315149943","0.4318000078201294","0.48420000076293945","0.17153301538612206","0","0.4493666688601176","0.21301555500277083","0","0.525133341550827","0.43541999795134123","0.0777000014980634","0.48669999837875366","0.39539768795748687","0","0.45113333066304523","","",""
"2873","0.39803107898642476","0.0017666666535660625","0.45113333066304523","0.07872666609036968","0.00046666668883214396","0.2990666627883911","0.19115166560065217","0","0.45113333066304523","0.45432833184798566","0.43176666895548504","0.4843000074227651","0.17108158728672337","0","0.4493666688601176","0.20898253906172662","0","0.4761333465576172","0.43538095023896983","0.07756666590770085","0.48669999837875366","0.3953666647234563","0","0.45113333066304523","","",""
"2874","0.39798963781674823","0.0017666666535660625","0.45113333066304523","0.07788166701866431","0.00040000001414834213","0.29776666561762494","0.1935133323135233","0","0.45113333066304523","0.45431833167870844","0.43170000116030377","0.48420000076293945","0.17063047586887564","0","0.4493666688601176","0.20910190468301088","0","0.5488666792710623","0.435402855064188","0.07723333189884822","0.48669999837875366","0.3953303610502586","0","0.45113333066304523","","",""
"2875","0.39794909722761107","0.0017666666535660625","0.45113333066304523","0.07694999917463671","0.00040000001414834213","0.2964666585127513","0.19310499897170913","0","0.45113333066304523","0.4543199976285298","0.43166666229565936","0.48429999748865765","0.17020190449649583","0","0.4493666688601176","0.21377396773487334","0","0.4761333465576172","0.4353565055226523","0.07713333268960317","0.48669999837875366","0.3953032983807393","0","0.45113333066304523","","",""
"2876","0.39791216030307835","0.0017666666535660625","0.45113333066304523","0.07606333359411413","0.00040000001414834213","0.29483333230018616","0.19117999896395002","0","0.45113333066304523","0.45431999812523527","0.43166666229565936","0.4842666685581207","0.16976190485378503","0","0.4493333299954732","0.21207619018793564","0","0.5487666726112366","0.4353888862899372","0.07690000037352245","0.48669999837875366","0.3952716152662437","0","0.45113333066304523","","",""
"2877","0.39787207054118967","0.0017666666535660625","0.45113333066304523","0.07521500036649134","0.00040000001414834213","0.29366667071978253","0.1980566656367349","0","0.45113333066304523","0.4543116644024848","0.43166666229565936","0.4842333396275838","0.16930888885817408","0","0.4493333299954732","0.21606666616698633","0","0.4761333465576172","0.4353361882624174","0.07670000195503235","0.48669999837875366","0.3952438925963861","0","0.45113333066304523","","",""
"2878","0.39783423233133297","0.0017666666535660625","0.45113333066304523","0.07433833470883353","0.00040000001414834213","0.2923666735490163","0.19115499893572027","0","0.45113333066304523","0.4543166647354761","0.43166666229565936","0.4843000074227651","0.16887872982781751","0","0.4493333299954732","0.2126949203095309","0","0.4761333465576172","0.4353625375836617","0.07643333325783412","0.48669999837875366","0.3952191400217975","0","0.45113333066304523","","",""
"2879","0.3977999985244265","0.0017666666535660625","0.45113333066304523","0.07349166673229775","0.00040000001414834213","0.29099999864896137","0.19288333228457005","0","0.45113333066304523","0.45430999745925266","0.43166666229565936","0.48420000076293945","0.1684441269970858","0","0.4493333299954732","0.2124107931243968","0","0.4761333465576172","0.4353295218140363","0.07629999766747157","0.48669999837875366","0.3951871268994485","0","0.45113333066304523","","",""
"2880","0.3977630614320879","0.0017666666535660625","0.45113333066304523","0.07271666564095844","0.00040000001414834213","0.28989999492963153","0.19291833196803054","0.0000333333324912625","0.45116665959358215","0.4543149977922439","0.43166666229565936","0.4843000074227651","0.1680025396128056","0","0.44930000106493634","0.21358571391617814","0","0.4761333465576172","0.4353314268210579","0.07593333224455516","0.48669999837875366","0.39515181313147435","0","0.45113333066304523","","",""
"2881","0.3977234213563678","0.0017666666535660625","0.45113333066304523","0.07188333314018867","0.00040000001414834213","0.28869999448458356","0.19120999896222204","0","0.45113333066304523","0.45431333134571705","0.43170000116030377","0.4842333396275838","0.1675565078195336","0","0.44926666220029193","0.21136253917751927","0","0.5278666814168295","0.4353228549872128","0.07576666524012883","0.48669999837875366","0.3951227701781626","0","0.45113333066304523","","",""
"2882","0.39768738548223087","0.0017666666535660625","0.45113333066304523","0.07103500098892256","0.00040000001414834213","0.2871333360671997","0.19597999897086998","0","0.4511999984582265","0.4543116639057795","0.43173333009084064","0.4842666685581207","0.16711968232573574","0","0.44920000433921814","0.21029872963203122","0","0.47610000769297284","0.43528920404967836","0.07553333044052124","0.48669999837875366","0.3950943873327674","0","0.45113333066304523","","",""
"2883","0.3976477459770506","0.0017666666535660625","0.45113333066304523","0.070249999712784","0.00040000001414834213","0.2862666646639506","0.19121833277871098","0","0.4511333405971527","0.4543116644024849","0.43170000116030377","0.4842666685581207","0.16669650775397057","0","0.4491666754086812","0.20978317398888363","0","0.47610000769297284","0.4353060295894034","0.07530000060796738","0.48669999837875366","0.39506072440475115","0","0.45113333066304523","","",""
"2884","0.3976081061026976","0.0017666666535660625","0.45113333066304523","0.06948666712560225","0.00040000001414834213","0.28519999980926514","0.19249666554921233","0","0.45113333066304523","0.4543066640694936","0.43166666229565936","0.4842333396275838","0.16626888888637215","0","0.4491666754086812","0.2100971423977863","0","0.4761333366235097","0.4352666644349932","0.0751666675011317","0.48669999837875366","0.3950287106123419","0","0.45113333066304523","","",""
"2885","0.39757207029568303","0.0017666666535660625","0.45113333066304523","0.06873333234107122","0.00040000001414834213","0.2839999993642171","0.19272666634763785","0","0.45113333066304523","0.45430833101272583","0.43166666229565936","0.4842666685581207","0.16583206371638912","0","0.4491666754086812","0.21285079285203995","0","0.4761333366235097","0.43528094972882975","0.07479999959468842","0.48669999837875366","0.3949963677695279","0","0.45113333066304523","","",""
"2886","0.39753062828697716","0.0017666666535660625","0.45113333066304523","0.06801833258602225","0.00040000001414834213","0.28309998909632367","0.192454998418422","0","0.4751333196957906","0.45430666456619895","0.43166666229565936","0.4842333396275838","0.165402222063604","0","0.44913333654403687","0.20932063432904655","0","0.480866660674413","0.4352574580009024","0.07463333507378896","0.48669999837875366","0.39496369436713674","0","0.45113333066304523","","",""
"2887","0.3974941423239376","0.0017666666535660625","0.45113333066304523","0.0672183336217131","0.00040000001414834213","0.2818666597207387","0.1945616660948872","0","0.45113333066304523","0.4543066640694936","0.43166666229565936","0.4842666685581207","0.1649568252497129","0","0.44913333654403687","0.21230666608145887","0","0.4760666787624359","0.43524444238061016","0.07436666637659073","0.48669999837875366","0.39492970103783714","0","0.45113333066304523","","",""
"2888","0.3974581064498007","0.0017666666535660625","0.45113333066304523","0.066463333513578","0.0003666666695304836","0.28076666593551636","0.19370666516745888","0","0.499566654364268","0.45430666456619895","0.43166666229565936","0.4842333396275838","0.16455142865024894","0","0.44913333654403687","0.2119504756838385","0","0.4760666787624359","0.43524094987956324","0.07410000016291936","0.48669999837875366","0.39489966796875536","0","0.45113333066304523","","",""
"2889","0.3974193674915988","0.0017666666535660625","0.45113333066304523","0.06565833292673537","0.0003666666695304836","0.27949999769528705","0.1917333324462864","0","0.45113333066304523","0.4543066640694936","0.43166666229565936","0.4842666685581207","0.16412000040350933","0","0.4490000108877818","0.2130479360337919","0","0.4760666787624359","0.43520761657328844","0.07393333315849304","0.48669999837875366","0.3948702948846434","0","0.45113333066304523","","",""
"2890","0.39738423256717403","0.0017666666535660625","0.45113333066304523","0.06494666695580234","0.0003666666695304836","0.2781666616598765","0.19245333261387715","0","0.45113333066304523","0.4543049981196721","0.4316333333651225","0.4842333396275838","0.1636942851222961","0","0.4490000108877818","0.21834857073431874","0","0.4760666787624359","0.43521936289847857","0.0737999975681305","0.48669999837875366","0.3948359716151113","0","0.45113333066304523","","",""
"2891","0.39733783585524896","0.0017666666535660625","0.45113333066304523","0.064175000921144","0.0003666666695304836","0.2773666779200236","0.193259999053286","0","0.4899999996026357","0.4542999977866808","0.4316333333651225","0.48416667183240253","0.16325523823604546","0","0.4489666720231374","0.21192730133720142","0","0.5179333388805389","0.43519618837606366","0.07356666773557663","0.48669999837875366","0.3948016479460019","0","0.45113333066304523","","",""
"2892","0.39730089896427734","0.0017666666535660625","0.45113333066304523","0.06350833297292412","0.0003333333370392211","0.2759999930858612","0.19384499902856384","0","0.45113333066304523","0.4543049981196721","0.43160000443458557","0.4842666685581207","0.16281301583066893","0","0.4489666720231374","0.21931936439625177","0","0.47600001096725464","0.4351895216675033","0.07326666514078777","0.48669999837875366","0.3947732654633001","0","0.45113333066304523","","",""
"2893","0.3972549530124783","0.0017666666535660625","0.45113333066304523","0.06280999935273335","0.0003333333370392211","0.2747333248456319","0.19484666693958086","0.0000333333324912625","0.5201000173886617","0.4543049981196721","0.43160000443458557","0.4842333396275838","0.16236857162704896","0","0.4489666720231374","0.21331936462287088","0","0.5481666624546051","0.43518158547462","0.07313333203395207","0.48669999837875366","0.3947409221778775","0","0.45113333066304523","","",""
"2894","0.3972211692273521","0.0017666666535660625","0.45113333066304523","0.06209999938934441","0.0003333333370392211","0.2732333242893219","0.19230333231377397","0","0.45113333066304523","0.45430166373650227","0.4315666655699412","0.4842333296934764","0.16191492123083057","0","0.4489666720231374","0.2144041265232122","0","0.47600001096725464","0.435157776044475","0.07293333361546199","0.48669999837875366","0.3947115489938712","0","0.45113333066304523","","",""
"2895","0.3971756737336287","0.0017666666535660625","0.45113333066304523","0.06141333333713798","0.0003333333370392211","0.27196667591730755","0.19154666587528485","0","0.45113333066304523","0.4543016642332077","0.4315666655699412","0.48420000076293945","0.16148571443696877","0","0.4489000042279561","0.21702603091527825","0","0.5450333257516226","0.4351606330464759","0.07273333271344502","0.48669999837875366","0.39467557552524174","0","0.45113333066304523","","",""
"2896","0.3971409890994737","0.0017666666535660625","0.45113333066304523","0.060743333092614205","0.00030000000454795855","0.2708333233992259","0.19139499895961007","0","0.45113333066304523","0.4543033306797345","0.4315333267052968","0.4842666685581207","0.16105777770562635","0","0.4489000042279561","0.21247587220478587","0","0.4760333299636841","0.4351384108738296","0.07256666819254558","0.48669999837875366","0.39464686261051996","0","0.45113333066304523","","",""
"2897","0.3971027009013978","0.0017666666535660625","0.45113333066304523","0.06006166663319164","0.00030000000454795855","0.2696000039577484","0.193279998997726","0","0.45113333066304523","0.4542999977866808","0.4315333267052968","0.48416667183240253","0.16063555540271665","0","0.4489000042279561","0.2124447610630932","0","0.4760333299636841","0.43513047432615665","0.07229999949534734","0.48669999837875366","0.39461517927472006","0","0.45113333066304523","","",""
"2898","0.3970653134852284","0.0017666666535660625","0.45113333066304523","0.05939500023778237","0.00030000000454795855","0.2683333357175191","0.19346666630020387","0","0.4934666653474172","0.45430333117643995","0.4315666655699412","0.48420000076293945","0.1602057142753712","0","0.44886666536331177","0.20838253911564278","0","0.47600000103314716","0.43512412501233","0.07213333497444789","0.48669999837875366","0.39458580662706944","0","0.45113333066304523","","",""
"2899","0.3970243224380157","0.0017666666535660625","0.45113333066304523","0.05871666605829281","0.00030000000454795855","0.26713332533836365","0.192266665613109","0","0.45113333066304523","0.4543083315094312","0.4315666655699412","0.4842666685581207","0.15977269800893576","0","0.44886666536331177","0.21419809471898046","0","0.4759666621685028","0.43509841071707883","0.07186666627724965","0.48669999837875366","0.3945594037365838","0","0.45113333066304523","","",""
"2900","0.3969923407872422","0.0017666666535660625","0.45113333066304523","0.05810666658144329","0.00030000000454795855","0.26609999934832257","0.19125666633408403","0","0.45113333066304523","0.4543066640694936","0.4315666655699412","0.48420000076293945","0.15935492065362353","0","0.44886666536331177","0.21656222148146562","0","0.5032333234945933","0.4351019026031573","0.07176666706800461","0.48669999837875366","0.3945231001617437","0","0.45113333066304523","","",""
"2901","0.3969563049131053","0.0017666666535660625","0.45113333066304523","0.057428333883823755","0.00030000000454795855","0.26473333438237506","0.1915083323127571","0.0000333333324912625","0.45113333066304523","0.4543116639057795","0.4315666655699412","0.48429999748865765","0.15894190452377113","0","0.44886666536331177","0.2128987294483175","0","0.47600000103314716","0.43508571211307784","0.07160000006357829","0.48669999837875366","0.39449273728152356","0","0.45113333066304523","","",""
"2902","0.3969180163794177","0.0017666666535660625","0.45113333066304523","0.05678999980906761","0.00030000000454795855","0.26373333235581714","0.19287166583490037","0","0.45113333066304523","0.45430833101272583","0.4315666655699412","0.48420000076293945","0.1585177777639021","0","0.44883333643277484","0.2122123802706482","0","0.47600000103314716","0.4350787281280474","0.07129999995231628","0.48669999837875366","0.39446567451057307","0","0.45113333066304523","","",""
"2903","0.39688243049349997","0.0017666666535660625","0.45113333066304523","0.05610666663148246","0.00030000000454795855","0.2625333368778229","0.1909633329508021","0","0.45113333066304523","0.45431333035230637","0.4315666655699412","0.4842666685581207","0.15811015874408885","0","0.4487999975681305","0.2084536501031834","0","0.47603333989779156","0.4350688869281422","0.07110000153382619","0.48669999837875366","0.39443069096714595","0","0.45113333066304523","","",""
"2904","0.39684459271993844","0.0017666666535660625","0.45113333066304523","0.0554966671931955","0.00030000000454795855","0.2614666720231374","0.19226166563494193","0","0.45113333066304523","0.45430999745925266","0.4315666655699412","0.48416667183240253","0.15771206331458715","0","0.44866666197776794","0.21363079295875237","0","0.47606666882832843","0.43505745823421194","0.07106666763623555","0.48669999837875366","0.39439834767557597","0","0.45113333066304523","","",""
"2905","0.3968090071360712","0.0017666666535660625","0.45113333066304523","0.05486666714823514","0.00030000000454795855","0.2601666748523712","0.19191833317284665","0","0.4511333405971527","0.4543149972955386","0.4315666655699412","0.4842666685581207","0.15730761923882203","0","0.4486333231131236","0.2147742850863049","0","0.47610000769297284","0.43505714098139425","0.07096666842699051","0.48669999837875366","0.3943772255285512","0","0.45113333066304523","","",""
"2906","0.3967752229901624","0.0017666666535660625","0.45113333066304523","0.05427833332808708","0.00030000000454795855","0.258733332157135","0.19159499898184246","0","0.45113333066304523","0.4543133308490117","0.4315666655699412","0.4842333396275838","0.1568946030857789","0","0.44856666525204975","0.21330507882796346","0","0.47610000769297284","0.43503714052457665","0.07079999893903732","0.48669999837875366","0.39434620268180326","0","0.45113333066304523","","",""
"2907","0.3967405388929861","0.0017666666535660625","0.45113333066304523","0.053615000202626106","0.00030000000454795855","0.25716666380564374","0.19258999939059626","0","0.45113333066304523","0.454309997955958","0.4315333366394043","0.48416667183240253","0.15648984111917558","0","0.44856666525204975","0.21142412621168952","0","0.4760666787624359","0.4350339658440107","0.07069999972979228","0.48669999837875366","0.3943155095355414","0","0.45113333066304523","","",""
"2908","0.3967126105594245","0.0017666666535660625","0.45113333066304523","0.05300166676461231","0.00030000000454795855","0.25566666821638745","0.19090499996988608","0","0.45113333066304523","0.45431666423877076","0.4315333366394043","0.4842666685581207","0.15610507972437304","0","0.44856666525204975","0.2092450787833455","0","0.4760666787624359","0.4350158706070888","0.07053333520889282","0.48669999837875366","0.39428283613929743","0","0.45113333066304523","","",""
"2909","0.39667522337818323","0.0017666666535660625","0.45113333066304523","0.052384999687031565","0.0002666666599301","0.25449999670187634","0.19225666566950778","0.0000333333324912625","0.45113333066304523","0.4543116644024848","0.4315333366394043","0.48416667183240253","0.1557279365246474","0","0.4485333263874054","0.2126028564893261","0","0.4760666787624359","0.4350009499561221","0.07023333261410396","0.48669999837875366","0.3942468626214893","0","0.45113333066304523","","",""
"2910","0.3966301783760965","0.0017666666535660625","0.45113333066304523","0.05178166608129686","0.0002666666599301","0.2530999978383382","0.19189333241095785","0","0.45113333066304523","0.45431666423877076","0.4315333366394043","0.4842666685581207","0.15534158764378855","0","0.4484333296616872","0.21345936416723157","0","0.4760666787624359","0.4350006324194728","0.06996666640043259","0.48669999837875366","0.394221119843531","0","0.45113333066304523","","",""
"2911","0.3965882859093151","0.0017666666535660625","0.45113333066304523","0.05114833375955641","0.0002666666599301","0.25193333625793457","0.19170499963317225","0","0.45113333066304523","0.4543116648991902","0.4315333366394043","0.48416667183240253","0.15493999976756712","0","0.4484333296616872","0.2130634913917414","0","0.4760666787624359","0.43498126746170124","0.06973333408435185","0.48669999837875366","0.3941871263444111","0","0.45113333066304523","","",""
"2912","0.3965540518415229","0.0017333333186494808","0.45113333066304523","0.05048333321343913","0.0002666666599301","0.2506999969482422","0.19239833230725104","0","0.45113333066304523","0.4543116644024849","0.4315000077088674","0.4842666685581207","0.15452666650473101","0","0.44833333293596905","0.21135111042780663","0","0.4760666787624359","0.43497714057328224","0.06949999928474426","0.48669999837875366","0.39415775354922417","0","0.45113333066304523","","",""
"2913","0.3965175653079434","0.0017333333186494808","0.45113333066304523","0.049898333577584705","0.0002666666599301","0.24970000485579172","0.1913016662033139","0","0.45113333066304523","0.45430833101272583","0.4315333366394043","0.48416667183240253","0.15413841287839217","0","0.44833333293596905","0.20968698346892656","0","0.47603333989779156","0.4349584099792301","0.06916666527589162","0.48669999837875366","0.3941264004979081","0","0.45113333066304523","","",""
"2914","0.39648423238362673","0.0017333333186494808","0.45113333066304523","0.049259999908827005","0.0002666666599301","0.2488333284854889","0.1922333323391892","0","0.45113333066304523","0.4543133308490117","0.4315333366394043","0.4842666685581207","0.15374254026683043","0","0.4482666651407878","0.2125247613980299","0","0.47603333989779156","0.43495015622604466","0.06900000075499217","0.48669999837875366","0.39409768741106055","0","0.45113333066304523","","",""
"2915","0.3964427908112162","0.0017333333186494808","0.45113333066304523","0.04861499979524523","0.00023333333471479514","0.24749999741713205","0.19185333229264265","0","0.45113333066304523","0.4543099969625473","0.43149999777475995","0.4842666685581207","0.15336000014647158","0","0.4482666651407878","0.21274349135427548","0","0.47603333989779156","0.4349434894938318","0.06883333375056584","0.48669999837875366","0.3940633639632556","0","0.45113333066304523","","",""
"2916","0.3964054035964138","0.0017333333186494808","0.45113333066304523","0.04799166682532814","0.00023333333471479514","0.2465000053246816","0.19176833229733653","0","0.45116665959358215","0.4543049971262613","0.43149999777475995","0.48416667183240253","0.15297238092589108","0","0.44823333621025085","0.21279936424975776","0","0.47603333989779156","0.43492793421896686","0.06859999895095825","0.48669999837875366","0.3940330008309944","0","0.45113333066304523","","",""
